id,warehouse_level,warehouse_id,warehouse_size_sqm,region_type,has_WMS,has_temperature_monitoring,has_generator_backup,has_pest_control,has_security_system,staff_count,staff_trained_gdp,commodity_category,storage_requirement,criticality,volume_share_pct,year,month,storage_conditions_adequate,inventory_accuracy_pct,stock_record_up_to_date,fefo_compliance,order_fulfilment_rate_pct,orders_received_month,orders_fulfilled_complete,orders_backordered,wastage_rate_pct,expired_stock_value_usd,damaged_goods_value_usd,capacity_utilisation_pct,overflow_to_other_space,temperature_excursion_month,pest_damage_reported,theft_reported,inventory_issue,stockout_at_warehouse,facilities_affected_by_stockout,report_submitted
2990,regional_warehouse,WH_0064,1634,peri_urban,0,0,0,0,0,12,0,ARVs,ambient,high,15.0,2022,4,1,70.8,0,0,73.3,15,10,5,16.2,23.0,116.0,50.3,0,0,1,0,theft_pilferage,1,0,0
2991,regional_warehouse,WH_0091,553,urban,0,0,0,0,0,11,1,vaccines,cold_chain_2_8C,critical,8.0,2024,8,1,36.2,1,1,51.4,15,7,8,19.1,210.0,38.0,27.3,0,3,0,0,dispatch_error,0,0,1
2992,regional_warehouse,WH_0020,989,urban,0,0,0,0,0,12,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2023,1,0,79.5,0,1,58.6,11,6,5,14.1,1433.0,376.0,39.7,0,1,0,0,expired_stock,0,0,0
2993,regional_warehouse,WH_0088,1387,urban,0,0,0,0,0,13,0,contraceptives,ambient,medium,8.0,2024,5,0,72.2,0,1,66.3,20,13,7,20.5,680.0,44.0,50.5,0,0,0,0,FEFO_not_followed,0,0,0
2994,regional_warehouse,WH_0015,1827,peri_urban,0,1,0,0,0,14,0,malaria_commodities,ambient,high,10.0,2023,6,1,47.0,1,0,42.7,15,6,9,12.2,627.0,210.0,61.4,0,0,0,0,expired_stock,0,0,0
2995,regional_warehouse,WH_0026,1214,peri_urban,0,0,0,0,0,19,0,IV_fluids,ambient,high,5.0,2023,11,0,56.5,1,0,71.3,13,9,4,18.2,1064.0,87.0,64.1,0,0,0,0,dispatch_error,0,0,0
2996,regional_warehouse,WH_0073,2022,urban,0,0,0,0,0,11,0,PPE_IPC_supplies,ambient,medium,4.0,2024,3,0,56.9,1,0,61.2,17,10,7,23.8,658.0,335.0,41.7,0,0,0,1,stock_record_discrepancy,1,13,1
2997,regional_warehouse,WH_0050,1925,urban,0,0,0,0,0,13,0,surgical_supplies,ambient,medium,3.0,2022,1,0,70.8,1,0,67.0,20,13,7,25.3,580.0,410.0,45.1,0,0,1,0,expired_stock,0,0,0
2998,regional_warehouse,WH_0058,1792,rural,0,0,0,0,0,11,0,nutrition_commodities,ambient,medium,3.0,2024,12,0,61.1,1,1,64.5,11,7,4,16.3,67.0,69.0,39.0,0,0,0,0,stock_record_discrepancy,1,6,1
2999,regional_warehouse,WH_0011,1972,rural,0,0,0,0,0,13,0,medical_devices_consumables,ambient,low,2.0,2024,3,1,52.6,0,1,64.5,16,10,6,13.8,656.0,283.0,83.4,0,0,1,0,FEFO_not_followed,0,0,0
3000,regional_warehouse,WH_0065,1497,rural,0,0,0,0,0,7,1,controlled_substances,secure_ambient,critical,2.0,2022,4,0,67.1,0,0,38.2,17,6,11,21.1,679.0,77.0,59.9,0,0,0,0,damaged_goods,0,0,1
3001,regional_warehouse,WH_0044,1762,peri_urban,0,0,0,1,0,14,0,essential_medicines,ambient,high,35.0,2022,6,0,42.6,0,0,50.3,18,9,9,22.8,64.0,115.0,45.2,0,0,0,0,overstocking,0,0,1
3002,regional_warehouse,WH_0070,1375,peri_urban,0,1,0,0,0,8,1,ARVs,ambient,high,15.0,2023,7,1,61.2,0,0,65.5,13,8,5,19.6,528.0,142.0,67.7,0,0,0,0,expired_stock,0,0,1
3003,regional_warehouse,WH_0085,2185,peri_urban,0,0,0,0,0,12,0,vaccines,cold_chain_2_8C,critical,8.0,2024,11,0,84.2,0,0,52.8,14,7,7,23.0,109.0,155.0,67.4,0,4,0,0,receiving_error,0,0,1
3004,regional_warehouse,WH_0077,1504,rural,0,0,0,0,0,18,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,11,0,46.0,1,0,62.1,15,9,6,21.2,1110.0,37.0,65.8,0,1,0,0,expired_stock,0,0,0
3005,regional_warehouse,WH_0008,1287,peri_urban,0,0,0,0,1,14,0,contraceptives,ambient,medium,8.0,2024,7,0,45.8,1,0,50.2,14,7,7,17.3,1667.0,149.0,87.7,0,0,0,0,pest_infestation,0,0,1
3006,regional_warehouse,WH_0070,1692,peri_urban,0,0,0,0,0,12,0,malaria_commodities,ambient,high,10.0,2023,4,0,50.6,1,0,60.6,17,10,7,20.2,794.0,108.0,81.4,0,0,0,0,stock_record_discrepancy,0,0,1
3007,regional_warehouse,WH_0016,795,rural,0,0,1,0,0,10,0,IV_fluids,ambient,high,5.0,2021,8,1,65.1,0,0,40.5,14,5,9,11.5,427.0,471.0,72.6,0,0,0,0,damaged_goods,0,0,0
3008,regional_warehouse,WH_0047,1253,urban,0,0,0,0,0,19,0,PPE_IPC_supplies,ambient,medium,4.0,2024,8,0,50.2,1,0,50.8,13,6,7,12.3,310.0,279.0,84.1,0,0,0,0,pest_infestation,0,0,0
3009,regional_warehouse,WH_0033,1017,peri_urban,0,0,0,0,0,8,0,surgical_supplies,ambient,medium,3.0,2024,12,0,48.0,0,1,57.0,13,7,6,17.0,1206.0,112.0,75.7,0,0,0,0,temperature_excursion,0,0,0
3010,regional_warehouse,WH_0048,1441,urban,0,0,0,0,0,14,0,nutrition_commodities,ambient,medium,3.0,2021,2,0,39.8,0,0,29.4,17,4,13,12.0,84.0,66.0,82.0,0,0,0,0,dispatch_error,0,0,1
3011,regional_warehouse,WH_0017,1734,peri_urban,0,1,0,0,0,9,0,medical_devices_consumables,ambient,low,2.0,2022,1,0,74.6,0,0,53.9,13,7,6,13.7,126.0,250.0,64.0,0,0,0,0,overstocking,0,0,1
3012,regional_warehouse,WH_0087,1003,peri_urban,0,0,0,0,0,14,0,controlled_substances,secure_ambient,critical,2.0,2024,6,0,73.3,0,0,39.6,11,4,7,15.9,568.0,20.0,85.6,0,0,0,0,expired_stock,1,17,0
3013,regional_warehouse,WH_0064,233,peri_urban,0,0,0,0,1,8,0,essential_medicines,ambient,high,35.0,2024,1,0,64.7,1,0,70.5,21,14,7,26.1,1468.0,919.0,39.2,0,0,0,0,FEFO_not_followed,0,0,0
3014,regional_warehouse,WH_0029,641,rural,0,0,0,0,0,10,1,ARVs,ambient,high,15.0,2022,5,0,51.3,0,0,57.0,13,7,6,24.8,843.0,61.0,53.7,0,0,1,0,FEFO_not_followed,0,0,1
3015,regional_warehouse,WH_0054,1496,peri_urban,0,0,0,1,0,11,1,vaccines,cold_chain_2_8C,critical,8.0,2022,2,0,72.3,0,0,66.3,17,11,6,14.2,532.0,68.0,23.7,0,1,0,0,receiving_error,1,5,1
3016,regional_warehouse,WH_0063,1272,peri_urban,1,0,0,1,0,9,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,12,0,40.9,0,0,54.8,18,9,9,17.2,1944.0,183.0,43.1,0,2,0,1,FEFO_not_followed,0,0,1
3017,regional_warehouse,WH_0006,1137,rural,0,0,0,0,0,18,0,contraceptives,ambient,medium,8.0,2023,2,1,79.4,0,0,56.2,16,8,8,18.9,5696.0,1125.0,64.2,0,0,0,0,temperature_excursion,0,0,1
3018,regional_warehouse,WH_0027,1477,peri_urban,0,0,0,0,0,14,0,malaria_commodities,ambient,high,10.0,2022,4,1,52.8,1,1,42.9,16,6,10,24.9,850.0,59.0,64.1,0,0,0,0,damaged_goods,1,1,0
3019,regional_warehouse,WH_0031,1331,rural,0,0,0,1,0,9,0,IV_fluids,ambient,high,5.0,2023,10,0,32.1,0,0,63.0,11,6,5,22.0,229.0,26.0,85.4,0,0,0,0,temperature_excursion,1,1,1
3020,regional_warehouse,WH_0001,1114,urban,0,0,0,0,0,16,0,PPE_IPC_supplies,ambient,medium,4.0,2022,4,0,46.8,0,0,38.5,11,4,7,18.5,2217.0,56.0,55.7,0,0,0,0,temperature_excursion,1,1,0
3021,regional_warehouse,WH_0044,1699,urban,1,0,0,0,1,13,0,surgical_supplies,ambient,medium,3.0,2023,4,0,45.4,0,0,45.1,14,6,8,12.4,1765.0,51.0,71.2,0,0,0,0,FEFO_not_followed,0,0,0
3022,regional_warehouse,WH_0016,1182,peri_urban,0,0,0,0,1,11,0,nutrition_commodities,ambient,medium,3.0,2024,5,0,42.5,0,0,59.5,12,7,5,6.3,165.0,258.0,66.1,0,0,0,0,damaged_goods,0,0,1
3023,regional_warehouse,WH_0036,1107,rural,0,0,0,1,0,12,0,medical_devices_consumables,ambient,low,2.0,2024,7,0,69.1,0,0,45.4,11,4,7,18.7,21.0,71.0,57.6,0,0,0,1,understocking,0,0,0
3024,regional_warehouse,WH_0042,2227,urban,0,0,0,0,0,20,0,controlled_substances,secure_ambient,critical,2.0,2024,10,0,56.1,0,0,63.6,21,13,8,20.0,381.0,46.0,52.7,0,0,0,0,receiving_error,0,0,1
3025,regional_warehouse,WH_0042,1311,rural,0,1,0,0,0,11,0,essential_medicines,ambient,high,35.0,2023,1,0,44.5,1,1,40.3,14,5,9,23.0,731.0,11.0,58.6,0,0,0,0,damaged_goods,1,4,0
3026,regional_warehouse,WH_0031,1830,peri_urban,0,1,0,0,0,12,0,ARVs,ambient,high,15.0,2023,1,1,55.2,0,0,66.9,18,12,6,14.0,514.0,143.0,68.3,0,0,0,0,dispatch_error,1,0,0
3027,regional_warehouse,WH_0094,1069,rural,0,1,0,0,0,12,0,vaccines,cold_chain_2_8C,critical,8.0,2022,2,0,76.6,1,1,64.1,20,12,8,16.3,1102.0,15.0,94.4,0,2,0,0,pest_infestation,0,0,0
3028,regional_warehouse,WH_0087,1415,urban,0,0,1,0,0,3,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,1,0,62.1,0,0,69.2,17,11,6,21.1,448.0,568.0,51.5,0,1,0,0,understocking,1,2,1
3029,regional_warehouse,WH_0074,1221,urban,0,0,0,0,0,17,0,contraceptives,ambient,medium,8.0,2023,9,0,48.7,1,0,36.3,13,4,9,19.1,862.0,2.0,42.2,0,0,0,0,FEFO_not_followed,0,0,0
3030,regional_warehouse,WH_0073,2405,peri_urban,0,1,0,0,0,9,0,malaria_commodities,ambient,high,10.0,2024,1,0,34.9,1,1,21.6,13,2,11,19.8,411.0,49.0,74.0,0,0,0,0,expired_stock,0,0,0
3031,regional_warehouse,WH_0033,1465,peri_urban,0,0,0,1,0,9,0,IV_fluids,ambient,high,5.0,2024,12,0,76.4,0,0,37.6,10,3,7,14.1,4288.0,315.0,42.9,0,0,0,0,expired_stock,0,0,1
3032,regional_warehouse,WH_0052,1601,rural,0,1,0,0,0,15,0,PPE_IPC_supplies,ambient,medium,4.0,2021,5,0,67.8,0,0,36.8,20,7,13,17.9,858.0,172.0,33.1,0,0,0,0,FEFO_not_followed,0,0,0
3033,regional_warehouse,WH_0030,1330,peri_urban,0,1,0,0,0,17,1,surgical_supplies,ambient,medium,3.0,2022,8,0,63.8,0,1,49.4,20,9,11,14.9,69.0,112.0,67.5,0,0,0,0,FEFO_not_followed,1,13,0
3034,regional_warehouse,WH_0013,1668,rural,0,0,0,0,0,13,1,nutrition_commodities,ambient,medium,3.0,2021,1,1,52.9,0,0,64.9,17,11,6,15.9,4442.0,3.0,55.2,0,0,0,0,overstocking,1,11,0
3035,regional_warehouse,WH_0001,1686,urban,0,0,1,0,0,14,0,medical_devices_consumables,ambient,low,2.0,2024,6,0,62.5,1,0,48.0,12,5,7,21.5,157.0,218.0,69.7,0,0,0,0,stock_record_discrepancy,0,0,1
3036,regional_warehouse,WH_0045,2551,peri_urban,0,0,1,0,0,10,0,controlled_substances,secure_ambient,critical,2.0,2024,8,0,59.4,1,0,50.9,19,9,10,11.3,2910.0,9.0,77.4,0,0,0,0,pest_infestation,1,2,1
3037,regional_warehouse,WH_0064,1976,rural,0,0,0,0,0,11,0,essential_medicines,ambient,high,35.0,2023,11,1,60.7,1,0,65.3,17,11,6,19.4,783.0,80.0,57.5,0,0,0,0,damaged_goods,0,0,0
3038,regional_warehouse,WH_0071,1774,urban,0,0,0,0,0,11,0,ARVs,ambient,high,15.0,2023,8,1,72.8,0,0,66.0,22,14,8,16.8,2381.0,48.0,64.1,0,0,0,0,overstocking,0,0,0
3039,regional_warehouse,WH_0004,1119,peri_urban,0,0,0,0,0,10,0,vaccines,cold_chain_2_8C,critical,8.0,2024,4,0,66.6,1,0,75.2,17,12,5,18.2,835.0,19.0,72.2,0,5,0,0,receiving_error,0,0,1
3040,regional_warehouse,WH_0062,753,rural,0,0,0,0,0,8,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,4,0,51.6,0,1,57.1,8,4,4,16.0,1417.0,152.0,66.5,0,1,0,0,FEFO_not_followed,1,2,1
3041,regional_warehouse,WH_0023,1630,urban,0,0,0,0,0,15,0,contraceptives,ambient,medium,8.0,2023,10,1,39.1,1,1,62.0,12,7,5,19.5,680.0,253.0,65.1,0,0,0,0,dispatch_error,0,0,1
3042,regional_warehouse,WH_0048,1318,rural,0,0,0,0,0,12,1,malaria_commodities,ambient,high,10.0,2024,5,0,50.4,1,0,72.1,19,13,6,15.8,317.0,15.0,107.4,1,0,0,0,receiving_error,1,0,0
3043,regional_warehouse,WH_0098,1543,rural,0,0,0,0,0,10,1,IV_fluids,ambient,high,5.0,2024,2,0,61.6,0,0,60.7,14,8,6,23.8,305.0,187.0,83.5,0,0,0,0,stock_record_discrepancy,1,9,1
3044,regional_warehouse,WH_0081,1146,urban,0,1,0,0,0,15,0,PPE_IPC_supplies,ambient,medium,4.0,2021,7,0,45.7,1,1,54.8,12,6,6,24.2,2763.0,137.0,55.9,0,0,0,0,overstocking,0,0,1
3045,regional_warehouse,WH_0016,2088,peri_urban,0,0,0,0,0,15,1,surgical_supplies,ambient,medium,3.0,2024,10,1,45.6,0,1,60.5,10,6,4,21.7,1733.0,106.0,62.3,0,0,0,0,dispatch_error,1,17,1
3046,regional_warehouse,WH_0065,1055,peri_urban,0,0,0,0,0,10,0,nutrition_commodities,ambient,medium,3.0,2021,7,1,71.8,0,0,72.6,19,13,6,24.1,630.0,328.0,59.4,0,0,0,0,stock_record_discrepancy,1,2,1
3047,regional_warehouse,WH_0072,1161,peri_urban,0,0,0,0,0,10,0,medical_devices_consumables,ambient,low,2.0,2022,3,0,40.1,0,0,51.0,14,7,7,10.7,804.0,92.0,67.1,0,0,1,0,stock_record_discrepancy,1,1,1
3048,regional_warehouse,WH_0073,2350,peri_urban,0,0,0,0,0,13,0,controlled_substances,secure_ambient,critical,2.0,2024,4,0,55.3,1,1,82.8,14,11,3,24.6,161.0,72.0,52.4,0,0,0,0,damaged_goods,0,0,1
3049,regional_warehouse,WH_0062,1706,peri_urban,0,0,0,0,0,6,1,essential_medicines,ambient,high,35.0,2023,10,0,30.2,0,0,28.5,9,2,7,17.0,3070.0,124.0,71.3,0,0,0,0,understocking,0,0,0
3050,regional_warehouse,WH_0030,1630,peri_urban,0,0,0,0,0,13,0,ARVs,ambient,high,15.0,2022,2,0,43.8,1,0,56.0,16,8,8,18.1,138.0,324.0,62.0,0,0,0,0,understocking,1,6,1
3051,regional_warehouse,WH_0033,1220,rural,0,0,0,0,0,11,1,vaccines,cold_chain_2_8C,critical,8.0,2024,4,0,44.2,0,1,35.3,16,5,11,13.4,895.0,626.0,72.3,0,3,0,0,receiving_error,1,0,0
3052,regional_warehouse,WH_0068,1306,rural,0,0,0,0,0,7,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,3,0,53.0,1,1,68.5,23,15,8,16.3,497.0,256.0,46.1,0,2,0,0,expired_stock,0,0,1
3053,regional_warehouse,WH_0082,1421,peri_urban,1,1,0,0,0,17,1,contraceptives,ambient,medium,8.0,2021,8,1,55.4,1,0,60.3,14,8,6,10.9,54.0,510.0,72.8,0,0,0,0,temperature_excursion,1,31,1
3054,regional_warehouse,WH_0079,1929,rural,0,0,0,0,0,10,1,malaria_commodities,ambient,high,10.0,2024,10,0,45.4,0,0,32.7,13,4,9,18.8,136.0,91.0,78.1,0,0,1,0,expired_stock,0,0,1
3055,regional_warehouse,WH_0062,982,peri_urban,0,0,1,0,0,12,1,IV_fluids,ambient,high,5.0,2022,1,0,53.0,1,0,46.9,18,8,10,19.2,1253.0,174.0,59.1,0,0,0,0,expired_stock,0,0,1
3056,regional_warehouse,WH_0089,292,peri_urban,0,1,0,0,0,10,0,PPE_IPC_supplies,ambient,medium,4.0,2022,9,0,43.3,1,0,38.3,20,7,13,9.8,2879.0,216.0,35.1,0,0,0,0,expired_stock,0,0,0
3057,regional_warehouse,WH_0001,1632,rural,0,0,1,0,0,13,1,surgical_supplies,ambient,medium,3.0,2022,5,0,61.6,0,0,43.4,13,5,8,11.7,3396.0,75.0,42.0,0,0,0,0,stock_record_discrepancy,0,0,1
3058,regional_warehouse,WH_0040,2557,peri_urban,0,0,0,0,0,14,0,nutrition_commodities,ambient,medium,3.0,2024,1,1,53.8,0,0,59.2,15,8,7,17.6,755.0,9.0,62.8,0,0,0,0,expired_stock,1,20,0
3059,regional_warehouse,WH_0064,1751,urban,0,0,0,0,0,10,0,medical_devices_consumables,ambient,low,2.0,2024,3,1,49.9,1,0,9.1,13,1,12,21.8,825.0,196.0,52.7,0,0,0,0,theft_pilferage,1,2,0
3060,regional_warehouse,WH_0095,1447,peri_urban,0,1,0,1,0,8,1,controlled_substances,secure_ambient,critical,2.0,2022,6,0,48.7,0,0,30.9,14,4,10,20.5,499.0,27.0,49.7,0,0,1,0,temperature_excursion,0,0,1
3061,regional_warehouse,WH_0058,1873,urban,0,0,0,0,0,19,0,essential_medicines,ambient,high,35.0,2023,3,0,36.8,1,0,72.9,13,9,4,14.2,169.0,16.0,64.2,0,0,0,0,FEFO_not_followed,0,0,1
3062,regional_warehouse,WH_0059,1717,rural,0,0,0,0,0,12,0,ARVs,ambient,high,15.0,2022,1,0,62.6,1,0,46.2,13,6,7,21.5,1153.0,95.0,90.2,0,0,0,0,receiving_error,1,12,0
3063,regional_warehouse,WH_0026,1363,peri_urban,0,0,0,0,0,12,0,vaccines,cold_chain_2_8C,critical,8.0,2024,10,0,57.2,0,0,30.2,14,4,10,12.8,56.0,496.0,75.8,0,2,1,0,expired_stock,0,0,0
3064,regional_warehouse,WH_0020,1166,peri_urban,0,0,0,0,0,15,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2022,10,0,53.8,1,1,71.5,16,11,5,18.5,72.0,90.0,54.3,0,0,0,0,damaged_goods,0,0,1
3065,regional_warehouse,WH_0022,369,peri_urban,0,0,0,0,0,7,0,contraceptives,ambient,medium,8.0,2023,6,1,58.4,0,0,64.4,12,7,5,21.0,801.0,369.0,37.4,0,0,0,0,stock_record_discrepancy,0,0,1
3066,regional_warehouse,WH_0048,1345,peri_urban,0,0,0,0,0,8,1,malaria_commodities,ambient,high,10.0,2021,6,0,36.9,1,1,37.3,21,7,14,19.0,1113.0,132.0,70.1,0,0,0,0,understocking,1,2,0
3067,regional_warehouse,WH_0037,1722,peri_urban,0,0,0,0,0,12,0,IV_fluids,ambient,high,5.0,2022,8,0,66.7,1,1,61.3,24,14,10,17.6,795.0,150.0,39.3,0,0,1,0,dispatch_error,0,0,0
3068,regional_warehouse,WH_0075,2206,rural,0,0,0,1,0,15,1,PPE_IPC_supplies,ambient,medium,4.0,2023,9,0,59.0,1,1,62.1,22,13,9,11.8,850.0,33.0,59.8,0,0,0,0,pest_infestation,1,20,1
3069,regional_warehouse,WH_0061,1337,rural,0,0,0,0,0,14,1,surgical_supplies,ambient,medium,3.0,2024,1,0,35.7,1,1,48.7,18,8,10,20.1,0.0,26.0,57.2,0,0,1,0,temperature_excursion,0,0,1
3070,regional_warehouse,WH_0034,1162,rural,0,0,0,0,0,16,0,nutrition_commodities,ambient,medium,3.0,2023,8,1,51.9,0,0,38.9,15,5,10,26.3,576.0,310.0,70.9,0,0,0,0,receiving_error,1,11,1
3071,regional_warehouse,WH_0024,1634,rural,0,0,0,0,0,19,0,medical_devices_consumables,ambient,low,2.0,2023,3,1,37.8,0,1,60.6,19,11,8,22.3,2375.0,98.0,51.5,0,0,1,0,expired_stock,1,14,0
3072,regional_warehouse,WH_0078,1763,rural,0,0,0,0,0,15,1,controlled_substances,secure_ambient,critical,2.0,2024,9,0,39.0,1,1,63.6,8,5,3,28.2,1208.0,203.0,56.7,0,0,1,0,understocking,0,0,0
3073,regional_warehouse,WH_0097,1450,peri_urban,0,0,0,0,0,13,0,essential_medicines,ambient,high,35.0,2022,4,0,78.1,0,1,23.1,17,3,14,21.5,129.0,123.0,63.7,0,0,0,0,stock_record_discrepancy,1,1,1
3074,regional_warehouse,WH_0035,1872,peri_urban,0,0,0,0,0,12,0,ARVs,ambient,high,15.0,2023,11,0,43.0,1,0,60.3,13,7,6,18.6,877.0,157.0,77.6,0,0,0,0,overstocking,0,0,1
3075,regional_warehouse,WH_0074,1422,rural,0,0,1,0,0,10,1,vaccines,cold_chain_2_8C,critical,8.0,2024,2,0,56.9,0,0,35.4,11,3,8,12.9,1836.0,373.0,55.3,0,2,0,0,pest_infestation,0,0,1
3076,regional_warehouse,WH_0095,1756,rural,0,0,0,0,0,9,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2023,6,0,81.2,0,0,65.3,16,10,6,19.5,2635.0,312.0,46.4,0,1,0,0,damaged_goods,0,0,0
3077,regional_warehouse,WH_0013,1726,rural,0,0,0,0,0,10,0,contraceptives,ambient,medium,8.0,2021,3,0,53.0,1,0,71.3,15,10,5,16.1,8.0,195.0,82.6,0,0,0,0,expired_stock,1,26,1
3078,regional_warehouse,WH_0007,1672,peri_urban,0,0,0,0,0,12,0,malaria_commodities,ambient,high,10.0,2023,3,0,64.9,0,0,60.8,23,13,10,22.5,1460.0,61.0,66.2,0,0,0,0,understocking,1,11,0
3079,regional_warehouse,WH_0047,2038,urban,0,0,0,0,0,18,0,IV_fluids,ambient,high,5.0,2023,8,1,49.6,0,1,35.5,7,2,5,19.1,294.0,36.0,38.4,0,0,0,0,stock_record_discrepancy,0,0,1
3080,regional_warehouse,WH_0027,1333,peri_urban,0,0,1,1,0,14,0,PPE_IPC_supplies,ambient,medium,4.0,2022,5,0,42.5,1,0,64.2,24,15,9,15.9,1936.0,148.0,85.1,0,0,0,0,theft_pilferage,1,2,1
3081,regional_warehouse,WH_0093,1498,peri_urban,0,0,0,0,0,12,0,surgical_supplies,ambient,medium,3.0,2024,11,1,42.3,0,0,62.8,17,10,7,17.3,122.0,178.0,61.9,0,0,0,0,overstocking,0,0,0
3082,regional_warehouse,WH_0027,1419,peri_urban,0,0,1,0,0,20,0,nutrition_commodities,ambient,medium,3.0,2024,7,1,61.5,0,0,67.6,20,13,7,26.4,2886.0,37.0,67.3,0,0,0,1,expired_stock,0,0,0
3083,regional_warehouse,WH_0021,1289,urban,0,0,0,0,0,13,1,medical_devices_consumables,ambient,low,2.0,2022,1,1,61.6,0,1,39.8,18,7,11,14.6,2677.0,45.0,48.7,0,0,0,0,temperature_excursion,0,0,0
3084,regional_warehouse,WH_0019,1761,peri_urban,0,0,0,0,0,15,0,controlled_substances,secure_ambient,critical,2.0,2024,11,0,57.3,1,0,64.9,15,9,6,13.9,1179.0,302.0,79.8,0,0,0,0,stock_record_discrepancy,0,0,0
3085,regional_warehouse,WH_0064,1761,rural,0,0,0,0,0,9,1,essential_medicines,ambient,high,35.0,2021,8,1,39.6,1,1,81.1,16,12,4,25.2,1271.0,126.0,57.1,0,0,0,1,pest_infestation,1,2,0
3086,regional_warehouse,WH_0005,2144,rural,0,0,0,0,0,12,0,ARVs,ambient,high,15.0,2024,3,0,72.3,0,1,57.8,18,10,8,17.7,635.0,190.0,64.0,0,0,0,0,understocking,0,0,0
3087,regional_warehouse,WH_0005,1830,peri_urban,0,0,0,0,0,7,0,vaccines,cold_chain_2_8C,critical,8.0,2022,8,0,85.2,0,1,46.5,12,5,7,14.8,151.0,358.0,53.3,0,3,1,0,none,0,0,0
3088,regional_warehouse,WH_0057,1548,urban,0,0,0,0,0,9,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,12,0,72.8,1,1,56.8,13,7,6,21.8,31.0,146.0,86.0,0,1,0,0,understocking,0,0,1
3089,regional_warehouse,WH_0084,974,urban,0,0,0,0,0,11,0,contraceptives,ambient,medium,8.0,2024,4,0,54.9,0,0,55.4,18,9,9,28.6,1307.0,195.0,84.3,0,0,1,0,stock_record_discrepancy,0,0,0
3090,regional_warehouse,WH_0039,1782,rural,0,0,0,0,0,16,1,malaria_commodities,ambient,high,10.0,2023,4,1,57.8,0,1,69.3,17,11,6,13.7,307.0,22.0,74.1,0,0,0,0,overstocking,1,22,0
3091,regional_warehouse,WH_0043,1860,urban,0,0,0,0,0,14,0,IV_fluids,ambient,high,5.0,2022,6,1,61.4,0,0,49.9,11,5,6,26.0,805.0,55.0,66.5,0,0,1,1,understocking,0,0,0
3092,regional_warehouse,WH_0086,1492,rural,0,0,0,0,0,13,0,PPE_IPC_supplies,ambient,medium,4.0,2023,10,0,53.5,1,1,52.8,13,6,7,21.9,919.0,164.0,63.7,0,0,1,0,FEFO_not_followed,0,0,1
3093,regional_warehouse,WH_0051,711,peri_urban,0,0,0,0,0,11,0,surgical_supplies,ambient,medium,3.0,2024,2,1,63.3,1,0,57.3,16,9,7,11.3,190.0,139.0,46.4,0,0,0,0,overstocking,0,0,0
3094,regional_warehouse,WH_0083,1633,peri_urban,0,0,0,0,1,13,1,nutrition_commodities,ambient,medium,3.0,2024,12,0,58.4,1,1,37.9,14,5,9,26.1,695.0,136.0,86.4,0,0,0,0,expired_stock,1,2,1
3095,regional_warehouse,WH_0079,1884,urban,0,0,0,1,0,11,0,medical_devices_consumables,ambient,low,2.0,2022,4,0,75.1,1,1,50.6,10,5,5,16.5,682.0,108.0,54.8,0,0,1,0,temperature_excursion,1,2,1
3096,regional_warehouse,WH_0060,1967,rural,0,0,0,0,0,9,1,controlled_substances,secure_ambient,critical,2.0,2022,2,0,31.8,0,0,29.3,14,4,10,14.6,3134.0,233.0,67.7,0,0,0,0,pest_infestation,0,0,0
3097,regional_warehouse,WH_0073,1058,peri_urban,0,0,0,0,0,8,1,essential_medicines,ambient,high,35.0,2021,4,1,37.0,0,1,5.0,13,0,13,18.1,1095.0,347.0,96.3,1,0,0,0,FEFO_not_followed,0,0,1
3098,regional_warehouse,WH_0053,2175,rural,0,0,0,0,0,14,1,ARVs,ambient,high,15.0,2021,2,1,42.0,1,0,61.7,15,9,6,14.9,239.0,48.0,56.6,0,0,0,0,understocking,0,0,1
3099,regional_warehouse,WH_0076,1310,peri_urban,0,0,0,1,0,11,0,vaccines,cold_chain_2_8C,critical,8.0,2023,3,0,75.0,1,0,40.8,13,5,8,19.0,549.0,89.0,68.5,0,3,0,0,stock_record_discrepancy,0,0,0
3100,regional_warehouse,WH_0093,2240,urban,0,0,1,0,0,19,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2023,2,0,89.9,1,1,48.5,11,5,6,24.5,1597.0,54.0,56.0,0,2,0,0,overstocking,0,0,0
3101,regional_warehouse,WH_0065,1706,rural,0,0,0,0,0,14,0,contraceptives,ambient,medium,8.0,2024,9,1,64.1,1,1,35.2,13,4,9,15.1,1068.0,63.0,62.7,0,0,1,0,expired_stock,0,0,0
3102,regional_warehouse,WH_0066,1146,peri_urban,0,0,0,0,0,13,0,malaria_commodities,ambient,high,10.0,2022,5,1,27.5,0,1,49.9,15,7,8,10.3,254.0,91.0,60.4,0,0,0,0,stock_record_discrepancy,1,4,1
