id,warehouse_level,warehouse_id,warehouse_size_sqm,region_type,has_WMS,has_temperature_monitoring,has_generator_backup,has_pest_control,has_security_system,staff_count,staff_trained_gdp,commodity_category,storage_requirement,criticality,volume_share_pct,year,month,storage_conditions_adequate,inventory_accuracy_pct,stock_record_up_to_date,fefo_compliance,order_fulfilment_rate_pct,orders_received_month,orders_fulfilled_complete,orders_backordered,wastage_rate_pct,expired_stock_value_usd,damaged_goods_value_usd,capacity_utilisation_pct,overflow_to_other_space,temperature_excursion_month,pest_damage_reported,theft_reported,inventory_issue,stockout_at_warehouse,facilities_affected_by_stockout,report_submitted
2833,national_CMS,WH_0042,5581,urban,1,1,1,1,1,33,1,essential_medicines,ambient,high,35.0,2022,10,0,81.7,0,1,59.4,55,32,23,5.8,10454.0,307.0,89.2,0,0,0,0,none,0,0,1
2834,national_CMS,WH_0062,5063,peri_urban,1,1,1,1,1,40,0,ARVs,ambient,high,15.0,2023,8,1,100.0,1,0,88.5,57,50,7,9.0,1484.0,525.0,88.8,0,0,0,0,none,0,0,1
2835,national_CMS,WH_0006,6413,urban,1,1,1,1,1,41,0,vaccines,cold_chain_2_8C,critical,8.0,2023,3,1,97.4,1,1,61.8,47,29,18,4.7,2766.0,490.0,99.1,1,0,0,0,none,0,0,1
2836,national_CMS,WH_0095,5029,urban,1,1,1,1,1,37,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2022,6,1,89.4,1,0,100.0,40,40,0,3.6,282.0,700.0,74.8,0,1,0,0,none,0,0,1
2837,national_CMS,WH_0067,5091,peri_urban,1,1,1,1,1,34,1,contraceptives,ambient,medium,8.0,2022,2,0,88.9,1,0,86.1,60,51,9,8.1,7397.0,69.0,89.1,0,0,0,0,none,0,0,1
2838,national_CMS,WH_0016,6011,urban,1,1,1,1,1,39,1,malaria_commodities,ambient,high,10.0,2021,11,0,88.1,1,1,67.9,62,42,20,10.0,439.0,167.0,61.4,0,0,0,0,none,0,0,1
2839,national_CMS,WH_0099,5697,urban,1,1,1,1,1,38,1,IV_fluids,ambient,high,5.0,2023,7,1,77.2,0,1,96.7,48,46,2,6.5,3132.0,768.0,98.4,1,0,0,0,overstocking,0,0,1
2840,national_CMS,WH_0093,5576,urban,1,1,1,1,1,40,0,PPE_IPC_supplies,ambient,medium,4.0,2021,11,1,82.4,1,1,84.4,41,34,7,5.6,12546.0,1497.0,103.4,1,0,0,0,none,1,16,1
2841,national_CMS,WH_0099,8074,peri_urban,1,1,1,1,1,30,1,surgical_supplies,ambient,medium,3.0,2021,8,1,90.5,1,1,82.7,55,45,10,7.7,2685.0,115.0,108.2,1,0,0,0,none,0,0,1
2842,national_CMS,WH_0006,5238,urban,1,1,1,1,1,35,1,nutrition_commodities,ambient,medium,3.0,2021,11,0,87.4,1,1,72.5,64,46,18,8.6,24264.0,152.0,86.5,0,0,1,0,none,0,0,1
2843,national_CMS,WH_0047,5158,rural,1,1,1,1,1,41,0,medical_devices_consumables,ambient,low,2.0,2023,8,1,87.1,1,1,80.0,41,32,9,15.0,3495.0,54.0,64.9,0,0,0,0,none,0,0,1
2844,national_CMS,WH_0084,3845,peri_urban,1,1,1,1,1,35,1,controlled_substances,secure_ambient,critical,2.0,2023,6,1,74.2,1,0,67.9,49,33,16,0.5,2931.0,226.0,62.0,0,0,1,0,FEFO_not_followed,0,0,1
2845,national_CMS,WH_0066,3900,urban,1,1,1,1,1,26,1,essential_medicines,ambient,high,35.0,2021,1,1,81.8,1,1,46.1,46,21,25,0.5,4204.0,1503.0,72.9,0,0,0,0,none,0,0,1
2846,national_CMS,WH_0074,3131,urban,1,1,1,1,1,32,1,ARVs,ambient,high,15.0,2022,7,0,56.3,1,1,100.0,55,55,0,9.4,7296.0,887.0,81.6,0,0,1,0,dispatch_error,0,0,1
2847,national_CMS,WH_0079,5922,urban,1,1,1,1,1,28,1,vaccines,cold_chain_2_8C,critical,8.0,2023,7,1,95.5,1,1,66.9,49,32,17,1.6,2427.0,284.0,91.4,0,1,0,0,none,0,0,1
2848,national_CMS,WH_0024,4972,urban,1,1,1,1,1,44,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2023,4,0,78.9,1,1,76.8,56,43,13,4.0,1055.0,1014.0,68.3,0,1,0,0,dispatch_error,1,31,1
2849,national_CMS,WH_0085,3350,urban,1,1,1,1,1,33,1,contraceptives,ambient,medium,8.0,2021,5,1,81.4,1,1,73.4,38,27,11,7.5,2890.0,1060.0,71.5,0,0,0,0,none,0,0,1
2850,national_CMS,WH_0099,2703,rural,1,1,1,1,1,33,1,malaria_commodities,ambient,high,10.0,2023,9,1,100.0,1,0,100.0,35,35,0,9.2,2654.0,61.0,88.3,0,0,0,0,none,0,0,1
2851,national_CMS,WH_0084,7821,urban,1,1,1,1,1,39,1,IV_fluids,ambient,high,5.0,2022,9,1,83.7,1,1,83.9,52,43,9,19.0,1269.0,87.0,84.8,0,0,0,0,theft_pilferage,1,16,1
2852,national_CMS,WH_0082,6898,rural,1,1,1,1,1,42,1,PPE_IPC_supplies,ambient,medium,4.0,2023,11,1,100.0,0,1,94.0,63,59,4,2.3,4916.0,151.0,83.0,0,0,0,0,none,0,0,1
2853,national_CMS,WH_0041,5015,peri_urban,1,1,1,1,1,36,0,surgical_supplies,ambient,medium,3.0,2021,1,1,86.8,1,1,83.2,58,48,10,4.1,2188.0,288.0,66.1,0,0,0,0,none,0,0,1
2854,national_CMS,WH_0012,5736,urban,1,1,1,1,1,47,1,nutrition_commodities,ambient,medium,3.0,2021,11,1,88.7,1,1,77.7,54,41,13,14.1,5859.0,598.0,110.0,1,0,0,0,none,0,0,1
2855,national_CMS,WH_0034,2328,urban,1,1,1,1,1,52,0,medical_devices_consumables,ambient,low,2.0,2021,9,1,71.1,1,1,99.9,51,50,1,11.8,16948.0,978.0,102.8,1,0,0,0,overstocking,0,0,1
2856,national_CMS,WH_0068,6821,peri_urban,1,1,1,1,1,41,1,controlled_substances,secure_ambient,critical,2.0,2024,2,1,82.7,1,0,73.6,57,41,16,12.1,1974.0,929.0,100.1,1,0,0,0,none,0,0,1
2857,national_CMS,WH_0064,4265,rural,1,1,1,1,1,32,1,essential_medicines,ambient,high,35.0,2021,11,1,79.6,1,0,72.3,51,36,15,10.1,4525.0,1198.0,92.8,0,0,0,0,pest_infestation,1,0,1
2858,national_CMS,WH_0003,7065,peri_urban,1,1,1,1,1,34,0,ARVs,ambient,high,15.0,2022,12,1,81.8,1,1,92.8,38,35,3,12.8,21345.0,56.0,71.3,0,0,0,1,none,0,0,1
2859,national_CMS,WH_0088,8142,peri_urban,1,1,1,1,1,48,0,vaccines,cold_chain_2_8C,critical,8.0,2023,3,1,65.1,1,1,61.6,47,28,19,14.2,2302.0,377.0,92.8,0,1,0,0,understocking,0,0,1
2860,national_CMS,WH_0063,4860,urban,1,1,1,1,1,50,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2022,3,1,100.0,1,1,94.7,59,55,4,9.3,2839.0,1047.0,89.6,0,1,0,0,none,0,0,1
2861,national_CMS,WH_0083,6721,peri_urban,1,1,1,1,1,49,0,contraceptives,ambient,medium,8.0,2024,10,1,81.9,1,0,68.2,43,29,14,0.5,4881.0,131.0,66.8,0,0,0,0,none,0,0,1
2862,national_CMS,WH_0082,4453,rural,1,1,1,1,1,48,1,malaria_commodities,ambient,high,10.0,2023,2,1,74.9,1,0,76.5,42,32,10,4.7,12175.0,93.0,70.8,0,0,0,0,overstocking,0,0,1
2863,national_CMS,WH_0059,6903,peri_urban,1,1,1,1,1,35,1,IV_fluids,ambient,high,5.0,2021,3,1,87.4,0,0,75.5,41,30,11,12.5,222.0,383.0,56.9,0,0,0,0,none,0,0,1
2864,national_CMS,WH_0025,3646,rural,1,1,1,1,1,31,1,PPE_IPC_supplies,ambient,medium,4.0,2024,2,1,92.2,1,1,94.7,56,53,3,13.4,7169.0,145.0,69.5,0,0,0,0,none,0,0,1
2865,national_CMS,WH_0074,9095,rural,1,1,1,1,1,36,1,surgical_supplies,ambient,medium,3.0,2022,7,0,70.5,1,0,95.3,40,38,2,4.4,11529.0,2401.0,94.9,0,0,0,0,receiving_error,0,0,1
2866,national_CMS,WH_0066,4117,peri_urban,1,1,1,1,1,39,1,nutrition_commodities,ambient,medium,3.0,2023,12,0,82.5,0,1,68.1,58,39,19,19.0,18889.0,9.0,104.1,1,0,0,0,receiving_error,0,0,1
2867,national_CMS,WH_0074,4412,urban,1,1,1,1,1,40,1,medical_devices_consumables,ambient,low,2.0,2023,12,0,69.1,1,1,75.9,41,31,10,17.5,3772.0,17.0,83.8,0,0,0,0,FEFO_not_followed,0,0,1
2868,national_CMS,WH_0035,5908,urban,1,1,1,1,1,46,0,controlled_substances,secure_ambient,critical,2.0,2024,12,1,70.1,1,0,87.2,49,42,7,9.6,33258.0,117.0,63.6,0,0,0,0,expired_stock,0,0,1
2869,national_CMS,WH_0064,3234,urban,1,1,1,1,1,47,1,essential_medicines,ambient,high,35.0,2023,7,0,80.2,1,0,95.6,45,43,2,10.6,6370.0,611.0,90.9,0,0,0,0,none,0,0,1
2870,national_CMS,WH_0097,3394,urban,1,1,1,1,1,39,1,ARVs,ambient,high,15.0,2023,1,0,95.0,1,1,95.6,53,50,3,5.3,1648.0,52.0,99.6,1,0,0,0,none,0,0,1
2871,national_CMS,WH_0098,3688,urban,1,1,1,1,1,54,1,vaccines,cold_chain_2_8C,critical,8.0,2022,6,1,100.0,1,1,56.7,55,31,24,12.8,3551.0,901.0,74.7,0,1,0,0,none,1,18,1
2872,national_CMS,WH_0026,4282,urban,1,1,1,1,1,43,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2022,10,1,83.2,1,1,46.5,54,25,29,0.5,3790.0,245.0,83.9,0,0,0,0,none,0,0,1
2873,national_CMS,WH_0065,5678,urban,1,1,1,1,1,40,1,contraceptives,ambient,medium,8.0,2023,11,1,84.7,1,1,71.5,38,27,11,11.7,2946.0,271.0,83.1,0,0,0,0,none,0,0,1
2874,national_CMS,WH_0024,7704,peri_urban,1,1,1,1,1,35,1,malaria_commodities,ambient,high,10.0,2021,5,1,82.0,1,1,100.0,48,48,0,0.5,11958.0,491.0,82.0,0,0,0,0,none,0,0,1
2875,national_CMS,WH_0058,2884,rural,1,1,1,1,1,37,1,IV_fluids,ambient,high,5.0,2024,6,0,88.2,1,0,72.9,58,42,16,17.9,642.0,362.0,103.9,1,0,0,0,temperature_excursion,0,0,1
2876,national_CMS,WH_0002,7704,urban,1,1,1,1,1,42,1,PPE_IPC_supplies,ambient,medium,4.0,2022,3,1,60.4,1,1,69.9,44,30,14,7.3,20407.0,97.0,107.0,1,0,0,0,temperature_excursion,0,0,1
2877,national_CMS,WH_0043,1246,urban,1,1,1,1,1,42,0,surgical_supplies,ambient,medium,3.0,2023,2,1,70.5,1,0,55.6,55,30,25,5.4,1694.0,267.0,69.5,0,0,0,0,dispatch_error,0,0,1
2878,national_CMS,WH_0009,6400,urban,1,1,1,1,1,41,0,nutrition_commodities,ambient,medium,3.0,2023,3,1,73.7,1,0,100.0,53,53,0,0.5,8334.0,253.0,81.2,0,0,1,0,receiving_error,0,0,1
2879,national_CMS,WH_0096,5576,urban,1,1,1,1,1,33,1,medical_devices_consumables,ambient,low,2.0,2021,1,1,82.7,1,1,54.5,40,21,19,2.3,2335.0,64.0,76.7,0,0,0,0,none,0,0,1
2880,national_CMS,WH_0026,4977,urban,1,1,1,1,1,37,1,controlled_substances,secure_ambient,critical,2.0,2022,1,0,66.1,1,1,66.4,44,29,15,4.9,5408.0,143.0,100.7,1,0,0,0,overstocking,0,0,1
2881,national_CMS,WH_0067,6467,urban,1,1,1,1,1,33,0,essential_medicines,ambient,high,35.0,2023,2,1,93.5,0,1,76.4,50,38,12,6.0,449.0,308.0,43.4,0,0,0,0,none,0,0,1
2882,national_CMS,WH_0098,6189,rural,1,1,1,1,1,44,1,ARVs,ambient,high,15.0,2023,7,1,94.5,1,0,65.1,46,29,17,4.3,208.0,151.0,109.5,1,0,0,0,none,1,14,1
2883,national_CMS,WH_0016,5838,peri_urban,1,1,1,1,1,44,0,vaccines,cold_chain_2_8C,critical,8.0,2023,8,0,77.3,1,1,65.0,46,29,17,10.3,4266.0,251.0,97.9,1,0,0,0,stock_record_discrepancy,1,29,1
2884,national_CMS,WH_0075,5304,urban,1,1,1,1,1,40,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,12,0,81.4,1,1,91.0,49,44,5,4.5,218.0,304.0,96.5,1,1,0,0,none,0,0,1
2885,national_CMS,WH_0081,3412,peri_urban,1,1,1,1,1,45,1,contraceptives,ambient,medium,8.0,2022,12,1,66.6,1,0,82.9,46,38,8,14.4,2044.0,500.0,80.8,0,0,0,0,dispatch_error,0,0,1
2886,national_CMS,WH_0038,7929,urban,1,1,1,1,1,35,1,malaria_commodities,ambient,high,10.0,2021,7,0,79.3,1,1,60.4,53,32,21,13.7,3437.0,74.0,82.1,0,0,0,0,temperature_excursion,0,0,1
2887,national_CMS,WH_0068,4063,urban,1,1,1,1,1,51,1,IV_fluids,ambient,high,5.0,2021,6,1,80.6,1,1,100.0,40,40,0,7.8,3037.0,1377.0,109.4,1,0,1,0,none,0,0,1
2888,national_CMS,WH_0032,5188,urban,1,1,1,1,1,37,1,PPE_IPC_supplies,ambient,medium,4.0,2023,9,1,82.5,1,1,97.1,52,50,2,10.9,3675.0,996.0,63.1,0,0,0,0,none,0,0,1
2889,national_CMS,WH_0025,5215,peri_urban,1,1,1,1,1,40,1,surgical_supplies,ambient,medium,3.0,2023,10,0,66.0,1,0,83.4,41,34,7,6.0,941.0,443.0,103.1,1,0,0,0,overstocking,0,0,0
2890,national_CMS,WH_0008,5108,urban,1,1,1,1,1,37,0,nutrition_commodities,ambient,medium,3.0,2022,9,1,89.0,1,1,72.9,52,37,15,15.9,1113.0,317.0,80.9,0,0,0,0,expired_stock,0,0,1
2891,national_CMS,WH_0025,5194,urban,1,1,1,1,1,41,1,medical_devices_consumables,ambient,low,2.0,2023,1,1,93.3,1,0,100.0,44,44,0,10.6,1734.0,1174.0,87.1,0,0,0,0,none,1,82,1
2892,national_CMS,WH_0067,4724,urban,1,1,1,1,1,42,0,controlled_substances,secure_ambient,critical,2.0,2022,6,0,61.6,1,1,78.8,41,32,9,10.6,7865.0,132.0,91.6,0,0,0,0,FEFO_not_followed,0,0,1
2893,national_CMS,WH_0018,4104,urban,1,1,1,1,1,42,1,essential_medicines,ambient,high,35.0,2024,2,1,90.0,1,1,71.1,63,44,19,4.6,6873.0,229.0,101.9,1,0,0,0,none,1,25,1
2894,national_CMS,WH_0074,5477,rural,1,1,1,1,1,36,1,ARVs,ambient,high,15.0,2024,12,0,80.4,1,1,88.3,61,53,8,7.0,2367.0,364.0,69.2,0,0,0,0,none,0,0,1
2895,national_CMS,WH_0090,4091,rural,1,1,1,1,1,45,1,vaccines,cold_chain_2_8C,critical,8.0,2023,10,1,76.4,0,0,60.4,33,19,14,10.0,3867.0,597.0,70.4,0,1,0,0,overstocking,0,0,1
2896,national_CMS,WH_0037,4187,peri_urban,1,1,1,1,1,51,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2023,10,1,91.2,1,1,83.1,56,46,10,0.5,23417.0,828.0,87.7,0,1,0,0,none,0,0,0
2897,national_CMS,WH_0042,7655,urban,1,1,1,1,1,39,0,contraceptives,ambient,medium,8.0,2023,6,1,100.0,1,0,75.3,64,48,16,7.8,7832.0,44.0,74.8,0,0,0,0,none,0,0,1
2898,national_CMS,WH_0002,4622,rural,1,1,1,1,1,44,0,malaria_commodities,ambient,high,10.0,2022,4,1,90.4,1,1,75.6,45,34,11,6.5,5373.0,1311.0,93.4,0,0,0,0,none,0,0,1
2899,national_CMS,WH_0062,2959,urban,1,1,1,1,1,48,1,IV_fluids,ambient,high,5.0,2023,1,0,86.3,0,1,69.2,46,31,15,10.5,3110.0,58.0,82.9,0,0,0,0,none,0,0,1
2900,national_CMS,WH_0085,4902,peri_urban,1,1,1,1,1,38,1,PPE_IPC_supplies,ambient,medium,4.0,2024,3,1,94.4,1,0,80.0,47,37,10,13.8,4259.0,203.0,79.5,0,0,0,0,none,0,0,1
2901,national_CMS,WH_0046,3632,peri_urban,1,1,1,1,1,43,1,surgical_supplies,ambient,medium,3.0,2023,7,1,69.9,1,1,74.6,56,41,15,16.7,4496.0,342.0,72.7,0,0,0,0,FEFO_not_followed,0,0,1
2902,national_CMS,WH_0010,6772,rural,1,1,1,1,1,40,1,nutrition_commodities,ambient,medium,3.0,2023,11,1,78.9,1,1,83.1,55,45,10,9.7,3705.0,810.0,107.9,1,0,0,0,temperature_excursion,0,0,0
2903,national_CMS,WH_0065,2645,urban,1,1,1,1,1,47,1,medical_devices_consumables,ambient,low,2.0,2023,3,1,73.3,0,1,90.3,65,58,7,5.7,6072.0,150.0,79.2,0,0,0,0,damaged_goods,0,0,1
2904,national_CMS,WH_0099,4221,rural,1,1,1,1,1,36,0,controlled_substances,secure_ambient,critical,2.0,2021,1,1,93.4,1,1,78.1,41,32,9,8.4,7905.0,310.0,83.4,0,0,0,0,none,0,0,1
2905,national_CMS,WH_0004,6646,peri_urban,1,1,1,1,1,52,1,essential_medicines,ambient,high,35.0,2022,9,1,83.3,0,0,87.6,42,36,6,8.2,6122.0,330.0,89.7,0,0,0,0,none,0,0,1
2906,national_CMS,WH_0036,3731,urban,1,1,1,1,1,48,0,ARVs,ambient,high,15.0,2022,2,1,100.0,1,1,49.6,49,24,25,16.5,12780.0,159.0,89.5,0,0,0,0,overstocking,0,0,1
2907,national_CMS,WH_0043,5858,urban,1,1,1,1,1,43,0,vaccines,cold_chain_2_8C,critical,8.0,2022,5,1,91.1,1,0,52.6,52,27,25,8.3,2693.0,440.0,69.4,0,0,0,0,none,0,0,1
2908,national_CMS,WH_0040,4549,peri_urban,1,1,1,1,1,47,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2021,9,1,73.1,1,1,72.4,43,31,12,1.3,655.0,1938.0,65.2,0,1,0,0,theft_pilferage,0,0,1
2909,national_CMS,WH_0078,6601,rural,1,1,1,1,1,40,1,contraceptives,ambient,medium,8.0,2024,9,1,92.2,1,1,78.3,48,37,11,4.3,2476.0,275.0,79.5,0,0,0,0,none,0,0,1
2910,national_CMS,WH_0014,3878,peri_urban,1,1,1,1,1,40,0,malaria_commodities,ambient,high,10.0,2022,12,1,99.0,0,0,89.9,45,40,5,6.7,9697.0,61.0,75.0,0,0,0,0,none,0,0,1
2911,national_CMS,WH_0068,2667,rural,1,1,1,1,1,48,1,IV_fluids,ambient,high,5.0,2021,1,1,100.0,1,1,67.7,51,34,17,7.1,2406.0,553.0,102.7,1,0,0,0,none,0,0,1
2912,national_CMS,WH_0011,3878,urban,1,1,1,1,1,40,0,PPE_IPC_supplies,ambient,medium,4.0,2023,3,0,94.0,1,1,68.4,56,38,18,7.8,12630.0,594.0,102.2,1,0,0,0,none,0,0,1
2913,national_CMS,WH_0044,5884,urban,1,1,1,1,1,44,1,surgical_supplies,ambient,medium,3.0,2023,4,0,64.6,1,0,86.6,48,41,7,5.0,721.0,422.0,77.7,0,0,0,0,understocking,0,0,1
2914,national_CMS,WH_0045,5421,rural,1,1,1,1,1,42,1,nutrition_commodities,ambient,medium,3.0,2021,7,1,72.9,1,1,76.8,51,39,12,11.5,784.0,840.0,94.5,0,0,0,0,expired_stock,0,0,0
2915,national_CMS,WH_0033,5284,rural,1,1,1,1,1,40,1,medical_devices_consumables,ambient,low,2.0,2021,9,1,80.5,1,1,68.7,52,35,17,4.5,1196.0,792.0,89.9,0,0,0,0,none,0,0,0
2916,national_CMS,WH_0059,6008,peri_urban,1,1,1,1,1,40,1,controlled_substances,secure_ambient,critical,2.0,2024,10,1,90.0,1,0,77.8,52,40,12,11.9,3830.0,1866.0,94.6,0,0,0,0,none,0,0,0
2917,national_CMS,WH_0074,5888,rural,1,1,1,1,1,41,1,essential_medicines,ambient,high,35.0,2021,12,1,65.2,1,1,60.3,55,33,22,14.2,29.0,223.0,65.5,0,0,0,0,receiving_error,0,0,1
2918,national_CMS,WH_0072,4918,peri_urban,1,1,1,1,1,34,1,ARVs,ambient,high,15.0,2023,7,1,80.2,1,1,84.3,40,33,7,4.6,331.0,192.0,87.6,0,0,0,0,none,0,0,0
2919,national_CMS,WH_0062,5694,peri_urban,1,1,1,1,1,39,1,vaccines,cold_chain_2_8C,critical,8.0,2022,7,1,53.3,1,1,98.8,47,46,1,10.6,2662.0,224.0,110.0,1,0,0,0,receiving_error,0,0,1
2920,national_CMS,WH_0014,4478,urban,1,1,1,1,1,40,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2022,7,1,80.2,0,1,61.6,49,30,19,11.2,6905.0,262.0,106.9,1,0,0,0,none,0,0,1
2921,national_CMS,WH_0066,4213,urban,1,1,1,1,1,42,0,contraceptives,ambient,medium,8.0,2021,11,1,78.2,0,1,89.0,39,34,5,12.2,6246.0,138.0,82.2,0,0,0,0,dispatch_error,0,0,1
2922,national_CMS,WH_0034,4427,urban,1,1,1,1,1,51,1,malaria_commodities,ambient,high,10.0,2024,3,1,91.8,1,0,49.5,47,23,24,10.4,2513.0,203.0,94.5,0,0,0,0,none,1,7,1
2923,national_CMS,WH_0016,6290,peri_urban,1,1,1,1,1,47,0,IV_fluids,ambient,high,5.0,2022,10,1,88.1,1,1,74.0,39,28,11,9.3,9616.0,814.0,72.4,0,0,0,0,none,0,0,1
2924,national_CMS,WH_0093,2751,urban,1,1,1,1,1,32,1,PPE_IPC_supplies,ambient,medium,4.0,2021,8,1,100.0,1,0,81.3,59,47,12,7.2,1786.0,2035.0,62.9,0,0,1,0,none,0,0,1
2925,national_CMS,WH_0009,6624,rural,1,1,1,1,1,42,1,surgical_supplies,ambient,medium,3.0,2021,10,0,77.3,1,1,77.7,64,49,15,3.4,1927.0,61.0,100.6,1,0,0,0,understocking,0,0,1
2926,national_CMS,WH_0009,5226,peri_urban,1,1,1,1,1,28,1,nutrition_commodities,ambient,medium,3.0,2023,8,0,67.3,1,1,70.9,45,31,14,14.1,557.0,909.0,93.7,0,0,0,0,pest_infestation,0,0,1
2927,national_CMS,WH_0011,5324,peri_urban,1,1,1,1,1,36,1,medical_devices_consumables,ambient,low,2.0,2023,1,1,69.0,1,1,100.0,45,45,0,5.7,5318.0,381.0,110.0,1,0,0,0,damaged_goods,1,6,0
2928,national_CMS,WH_0096,5991,urban,1,1,1,1,1,27,0,controlled_substances,secure_ambient,critical,2.0,2021,2,1,77.6,1,0,73.3,49,35,14,2.4,256.0,95.0,103.3,1,0,0,0,stock_record_discrepancy,0,0,1
2929,national_CMS,WH_0060,4974,peri_urban,1,1,1,1,1,31,1,essential_medicines,ambient,high,35.0,2022,1,1,79.3,1,1,52.4,51,26,25,4.0,4305.0,453.0,81.7,0,0,0,0,understocking,0,0,1
2930,national_CMS,WH_0044,4394,peri_urban,1,1,1,1,1,47,0,ARVs,ambient,high,15.0,2024,7,1,100.0,1,1,86.6,51,44,7,5.5,322.0,759.0,64.0,0,0,0,0,none,1,59,1
2931,national_CMS,WH_0019,4175,peri_urban,1,1,1,1,1,42,1,vaccines,cold_chain_2_8C,critical,8.0,2021,10,1,79.1,1,1,55.2,62,34,28,11.5,9267.0,399.0,98.1,1,0,0,0,receiving_error,0,0,1
2932,national_CMS,WH_0028,4240,peri_urban,1,1,1,1,1,45,0,laboratory_reagents,cold_chain_2_8C,medium,5.0,2024,8,1,78.6,1,1,54.7,48,26,22,10.1,22725.0,1019.0,76.3,0,1,0,0,receiving_error,0,0,1
2933,national_CMS,WH_0072,4931,peri_urban,1,1,1,1,1,33,1,contraceptives,ambient,medium,8.0,2024,7,1,57.6,1,1,88.3,50,44,6,8.8,762.0,540.0,90.1,0,0,0,0,stock_record_discrepancy,0,0,1
2934,national_CMS,WH_0073,6756,urban,1,1,1,1,1,49,1,malaria_commodities,ambient,high,10.0,2024,2,1,84.5,0,0,78.3,55,43,12,7.9,2753.0,240.0,74.4,0,0,0,0,none,0,0,1
2935,national_CMS,WH_0042,5084,urban,1,1,1,1,1,37,1,IV_fluids,ambient,high,5.0,2024,11,1,79.8,1,1,52.0,49,25,24,11.7,24901.0,1574.0,81.1,0,0,0,0,overstocking,0,0,1
2936,national_CMS,WH_0048,6182,urban,1,1,1,1,1,29,1,PPE_IPC_supplies,ambient,medium,4.0,2022,10,1,78.1,1,0,100.0,42,42,0,9.3,219.0,125.0,97.0,1,0,0,0,understocking,0,0,1
2937,national_CMS,WH_0052,5444,urban,1,1,1,1,1,50,0,surgical_supplies,ambient,medium,3.0,2022,4,1,70.2,1,1,88.7,50,44,6,0.5,10788.0,9.0,98.7,1,0,0,0,damaged_goods,0,0,1
2938,national_CMS,WH_0040,4355,urban,1,1,1,1,1,40,0,nutrition_commodities,ambient,medium,3.0,2024,10,1,100.0,1,0,51.9,43,22,21,9.6,2096.0,170.0,97.5,1,0,0,0,none,0,0,1
2939,national_CMS,WH_0055,4754,peri_urban,1,1,1,1,1,47,0,medical_devices_consumables,ambient,low,2.0,2021,7,1,100.0,1,0,86.0,54,46,8,10.5,5423.0,117.0,84.0,0,0,0,0,none,0,0,1
2940,national_CMS,WH_0079,2032,peri_urban,1,1,1,1,1,35,1,controlled_substances,secure_ambient,critical,2.0,2024,10,0,86.7,1,1,73.8,52,38,14,9.5,595.0,569.0,92.7,0,0,0,0,none,0,0,1
2941,national_CMS,WH_0021,3284,peri_urban,1,1,1,1,1,42,1,essential_medicines,ambient,high,35.0,2023,9,1,97.6,1,1,100.0,53,53,0,3.2,3387.0,168.0,104.7,1,0,1,1,none,0,0,1
2942,national_CMS,WH_0026,4772,urban,1,1,1,1,1,44,0,ARVs,ambient,high,15.0,2023,10,1,96.2,1,1,49.3,47,23,24,14.6,7162.0,51.0,99.3,1,0,0,0,none,0,0,1
2943,national_CMS,WH_0092,4410,urban,1,1,1,1,1,41,1,vaccines,cold_chain_2_8C,critical,8.0,2022,6,1,72.6,1,1,79.1,51,40,11,15.2,2203.0,602.0,88.2,0,0,0,0,damaged_goods,0,0,1
2944,national_CMS,WH_0078,5697,peri_urban,1,1,1,1,1,33,1,laboratory_reagents,cold_chain_2_8C,medium,5.0,2023,12,1,72.3,1,1,62.2,49,30,19,4.3,10311.0,31.0,81.0,0,1,0,0,expired_stock,0,0,1
2945,national_CMS,WH_0085,5295,urban,1,1,1,1,1,37,1,contraceptives,ambient,medium,8.0,2023,4,1,81.8,1,1,79.8,46,36,10,4.2,4837.0,77.0,101.5,1,0,0,1,none,0,0,1
2946,national_CMS,WH_0083,4889,peri_urban,1,1,1,1,1,29,1,malaria_commodities,ambient,high,10.0,2023,5,0,54.6,0,0,99.0,59,58,1,12.7,4213.0,4.0,98.9,1,0,0,0,understocking,0,0,1
2947,national_CMS,WH_0025,3371,urban,1,1,1,1,1,37,1,IV_fluids,ambient,high,5.0,2023,6,1,81.1,1,1,88.0,49,43,6,7.5,6552.0,367.0,101.6,1,0,0,0,none,0,0,1
2948,national_CMS,WH_0058,6641,rural,1,1,1,1,1,41,0,PPE_IPC_supplies,ambient,medium,4.0,2024,5,1,63.5,0,1,93.0,58,53,5,8.6,899.0,1117.0,70.5,0,0,0,0,overstocking,0,0,1
2949,national_CMS,WH_0002,5559,urban,1,1,1,1,1,33,0,surgical_supplies,ambient,medium,3.0,2024,1,1,74.8,0,1,81.3,68,55,13,13.0,1468.0,680.0,72.3,0,0,0,0,overstocking,0,0,1
2950,national_CMS,WH_0055,5026,urban,1,1,1,1,1,38,0,nutrition_commodities,ambient,medium,3.0,2024,2,1,98.7,1,0,83.3,58,48,10,1.2,2596.0,74.0,107.8,1,0,0,0,none,0,0,1
